,DTM2,HOSP_SHORT,CAP,TOT,EA,WTBS,BT,RESUS,alert,CLR,ACT,Plus30Min,File_Name
236,2019-11-01 19:35:00,FMC,53,68,4,7,61,1,,12,41,8,Amb_Dashboard_2019.11.01_19.45
237,2019-11-01 19:40:00,FMC,53,68,4,7,61,1,,12,41,8,Amb_Dashboard_2019.11.01_19.45
238,2019-11-01 19:45:00,FMC,53,63,5,6,57,1,,12,41,8,Amb_Dashboard_2019.11.01_19.55
239,2019-11-01 19:50:00,FMC,53,64,5,8,56,1,,13,34,7,Amb_Dashboard_2019.11.01_20.00
240,2019-11-01 19:55:00,FMC,53,64,5,8,56,1,,13,34,7,Amb_Dashboard_2019.11.01_20.00
241,2019-11-01 20:00:00,FMC,53,59,6,5,54,0,,12,35,7,Amb_Dashboard_2019.11.01_20.10
242,2019-11-01 20:05:00,FMC,53,59,6,5,54,0,,12,35,7,Amb_Dashboard_2019.11.01_20.10
243,2019-11-01 20:10:00,FMC,53,60,6,4,56,0,,12,35,7,Amb_Dashboard_2019.11.01_20.15
244,2019-11-01 20:15:00,FMC,53,56,7,6,50,0,,12,41,10,Amb_Dashboard_2019.11.01_20.25
245,2019-11-01 20:20:00,FMC,53,56,7,6,50,0,,12,41,10,Amb_Dashboard_2019.11.01_20.25
246,2019-11-01 20:25:00,FMC,53,58,6,7,51,1,,10,43,10,Amb_Dashboard_2019.11.01_20.40
247,2019-11-01 20:30:00,FMC,53,58,6,7,51,1,,10,43,10,Amb_Dashboard_2019.11.01_20.40
248,2019-11-01 20:35:00,FMC,53,58,6,7,51,1,,10,43,10,Amb_Dashboard_2019.11.01_20.40
249,2019-11-01 20:40:00,FMC,53,57,7,6,51,1,,12,31,11,Amb_Dashboard_2019.11.01_20.45
250,2019-11-01 20:45:00,FMC,53,59,6,7,52,1,,14,33,12,Amb_Dashboard_2019.11.01_20.55
251,2019-11-01 20:50:00,FMC,53,59,6,7,52,1,,14,33,12,Amb_Dashboard_2019.11.01_20.55
252,2019-11-01 20:55:00,FMC,53,60,6,8,52,1,,13,33,11,Amb_Dashboard_2019.11.01_21.00
253,2019-11-01 21:00:00,FMC,53,59,5,8,51,1,,13,33,10,Amb_Dashboard_2019.11.01_21.10
254,2019-11-01 21:05:00,FMC,53,62,7,9,53,1,,14,32,10,Amb_Dashboard_2019.11.01_21.15
255,2019-11-01 21:10:00,FMC,53,62,7,9,53,1,,14,32,10,Amb_Dashboard_2019.11.01_21.15
256,2019-11-01 21:15:00,FMC,53,62,7,8,54,2,,14,32,11,Amb_Dashboard_2019.11.01_21.25
257,2019-11-01 21:20:00,FMC,53,65,8,11,54,2,,14,32,11,Amb_Dashboard_2019.11.01_21.30
258,2019-11-01 21:25:00,FMC,53,65,8,11,54,2,,14,32,11,Amb_Dashboard_2019.11.01_21.30
259,2019-11-01 21:30:00,FMC,53,68,8,14,54,2,,14,32,11,Amb_Dashboard_2019.11.01_21.35
260,2019-11-01 21:35:00,FMC,53,68,10,14,54,2,,14,32,11,Amb_Dashboard_2019.11.01_21.40
261,2019-11-01 21:40:00,FMC,53,65,10,15,50,1,,14,32,11,Amb_Dashboard_2019.11.01_21.45
262,2019-11-01 21:45:00,FMC,53,66,11,13,53,1,,13,41,12,Amb_Dashboard_2019.11.01_21.55
263,2019-11-01 21:50:00,FMC,53,66,11,13,53,1,,13,41,12,Amb_Dashboard_2019.11.01_21.55
264,2019-11-01 21:55:00,FMC,53,65,10,13,52,1,,13,40,13,Amb_Dashboard_2019.11.01_22.00
265,2019-11-01 22:00:00,FMC,53,66,10,14,52,1,,15,40,14,Amb_Dashboard_2019.11.01_22.10
266,2019-11-01 22:05:00,FMC,53,66,10,14,52,1,,15,40,14,Amb_Dashboard_2019.11.01_22.10
267,2019-11-01 22:10:00,FMC,53,67,9,15,52,0,,15,40,14,Amb_Dashboard_2019.11.01_22.15
268,2019-11-01 22:15:00,FMC,53,68,8,11,57,0,,14,36,13,Amb_Dashboard_2019.11.01_22.25
269,2019-11-01 22:20:00,FMC,53,68,6,7,61,0,,16,40,15,Amb_Dashboard_2019.11.01_22.40
270,2019-11-01 22:25:00,FMC,53,68,6,7,61,0,,16,40,15,Amb_Dashboard_2019.11.01_22.40
271,2019-11-01 22:30:00,FMC,53,68,6,7,61,0,,16,40,15,Amb_Dashboard_2019.11.01_22.40
272,2019-11-01 22:35:00,FMC,53,66,7,8,58,0,,16,40,15,Amb_Dashboard_2019.11.01_22.45
273,2019-11-01 22:40:00,FMC,53,66,7,8,58,0,,16,40,15,Amb_Dashboard_2019.11.01_22.45
274,2019-11-01 22:45:00,FMC,53,67,7,10,57,0,,18,41,16,Amb_Dashboard_2019.11.01_22.55
275,2019-11-01 22:50:00,FMC,53,67,7,10,57,0,,18,41,16,Amb_Dashboard_2019.11.01_22.55
276,2019-11-01 22:55:00,FMC,53,66,5,10,56,0,,18,42,16,Amb_Dashboard_2019.11.01_23.00
277,2019-11-01 23:00:00,FMC,53,65,5,9,56,0,,18,42,16,Amb_Dashboard_2019.11.01_23.10
278,2019-11-01 23:05:00,FMC,53,65,5,9,56,0,,18,42,16,Amb_Dashboard_2019.11.01_23.10
279,2019-11-01 23:10:00,FMC,53,65,5,9,56,0,,18,42,16,Amb_Dashboard_2019.11.01_23.15
280,2019-11-01 23:15:00,FMC,53,61,3,9,52,0,,17,45,15,Amb_Dashboard_2019.11.01_23.25
281,2019-11-01 23:20:00,FMC,53,61,3,9,52,0,,17,45,15,Amb_Dashboard_2019.11.01_23.25
282,2019-11-01 23:25:00,FMC,53,60,3,8,52,0,,17,45,15,Amb_Dashboard_2019.11.01_23.30
283,2019-11-01 23:30:00,FMC,53,61,2,8,53,1,,17,45,15,Amb_Dashboard_2019.11.01_23.35
284,2019-11-01 23:35:00,FMC,53,61,2,8,53,1,,17,44,14,Amb_Dashboard_2019.11.01_23.40
285,2019-11-01 23:40:00,FMC,53,59,3,7,52,1,,17,44,14,Amb_Dashboard_2019.11.01_23.45
286,2019-11-01 23:45:00,FMC,53,59,3,6,53,1,,15,44,12,Amb_Dashboard_2019.11.01_23.55
287,2019-10-31 23:55:00,LMH,51,55,3,19,36,1,,10,31,6,Amb_Dashboard_2019.11.01_00.00
288,2019-11-01 00:00:00,LMH,51,54,4,18,36,0,,9,31,6,Amb_Dashboard_2019.11.01_00.10
289,2019-11-01 00:05:00,LMH,51,54,4,19,35,0,,9,31,7,Amb_Dashboard_2019.11.01_00.15
290,2019-11-01 00:10:00,LMH,51,54,4,19,35,0,,9,31,7,Amb_Dashboard_2019.11.01_00.15
291,2019-11-01 00:15:00,LMH,51,54,4,15,39,0,,9,31,7,Amb_Dashboard_2019.11.01_00.25
292,2019-11-01 00:20:00,LMH,51,54,4,15,39,0,,9,31,7,Amb_Dashboard_2019.11.01_00.25
293,2019-11-01 00:25:00,LMH,51,55,3,16,39,1,,10,32,7,Amb_Dashboard_2019.11.01_00.30
294,2019-11-01 00:30:00,LMH,51,56,3,13,43,1,,10,32,7,Amb_Dashboard_2019.11.01_00.35
295,2019-11-01 00:35:00,LMH,51,55,3,12,43,1,,11,34,7,Amb_Dashboard_2019.11.01_00.40
296,2019-11-01 00:40:00,LMH,51,55,2,12,43,1,,11,45,7,Amb_Dashboard_2019.11.01_00.45
297,2019-11-01 00:45:00,LMH,51,55,3,12,43,1,,11,45,8,Amb_Dashboard_2019.11.01_00.55
298,2019-11-01 00:50:00,LMH,51,55,3,12,43,1,,11,45,8,Amb_Dashboard_2019.11.01_00.55
299,2019-11-01 00:55:00,LMH,51,56,3,13,43,1,,11,45,8,Amb_Dashboard_2019.11.01_01.00
300,2019-11-01 01:00:00,LMH,51,55,4,13,42,1,,10,47,8,Amb_Dashboard_2019.11.01_01.10
301,2019-11-01 01:05:00,LMH,51,55,4,13,42,1,,10,47,8,Amb_Dashboard_2019.11.01_01.10
302,2019-11-01 01:10:00,LMH,51,54,5,14,40,2,,10,47,8,Amb_Dashboard_2019.11.01_01.15
303,2019-11-01 01:15:00,LMH,51,54,5,15,39,1,,10,47,9,Amb_Dashboard_2019.11.01_01.25
304,2019-11-01 01:20:00,LMH,51,54,5,15,39,1,,10,47,9,Amb_Dashboard_2019.11.01_01.25
305,2019-11-01 01:25:00,LMH,51,54,4,15,39,1,,11,49,9,Amb_Dashboard_2019.11.01_01.30
306,2019-11-01 01:30:00,LMH,51,55,4,16,39,1,,10,50,9,Amb_Dashboard_2019.11.01_01.40
307,2019-11-01 01:35:00,LMH,51,52,4,13,39,1,,10,50,9,Amb_Dashboard_2019.11.01_01.45
308,2019-11-01 01:40:00,LMH,51,52,4,13,39,1,,10,50,9,Amb_Dashboard_2019.11.01_01.45
309,2019-11-01 01:45:00,LMH,51,53,1,14,39,0,,12,51,10,Amb_Dashboard_2019.11.01_01.55
310,2019-11-01 01:50:00,LMH,51,53,1,14,39,0,,12,51,10,Amb_Dashboard_2019.11.01_01.55
311,2019-11-01 01:55:00,LMH,51,54,1,15,39,0,,12,51,10,Amb_Dashboard_2019.11.01_02.00
312,2019-11-01 02:00:00,LMH,51,55,1,16,39,0,,12,51,10,Amb_Dashboard_2019.11.01_02.10
313,2019-11-01 02:05:00,LMH,51,54,1,13,41,0,,11,53,9,Amb_Dashboard_2019.11.01_02.15
314,2019-11-01 02:10:00,LMH,51,54,1,13,41,0,,11,53,9,Amb_Dashboard_2019.11.01_02.15
315,2019-11-01 02:15:00,LMH,51,50,1,14,36,0,,11,53,9,Amb_Dashboard_2019.11.01_02.25
316,2019-11-01 02:20:00,LMH,51,50,1,14,36,0,,11,53,9,Amb_Dashboard_2019.11.01_02.25
317,2019-11-01 02:25:00,LMH,51,48,1,10,38,0,,8,61,9,Amb_Dashboard_2019.11.01_02.40
318,2019-11-01 02:30:00,LMH,51,48,1,10,38,0,,8,61,9,Amb_Dashboard_2019.11.01_02.40
319,2019-11-01 02:35:00,LMH,51,48,1,10,38,0,,8,61,9,Amb_Dashboard_2019.11.01_02.40
320,2019-11-01 02:40:00,LMH,51,47,1,10,37,0,,7,62,8,Amb_Dashboard_2019.11.01_02.45
321,2019-11-01 02:45:00,LMH,51,47,0,10,37,0,,8,59,8,Amb_Dashboard_2019.11.01_02.55
322,2019-11-01 02:50:00,LMH,51,45,1,10,35,0,,8,59,8,Amb_Dashboard_2019.11.01_03.00
323,2019-11-01 02:55:00,LMH,51,45,1,10,35,0,,8,59,8,Amb_Dashboard_2019.11.01_03.00
324,2019-11-01 03:00:00,LMH,51,46,3,10,36,1,,8,59,8,Amb_Dashboard_2019.11.01_03.10
325,2019-11-01 03:05:00,LMH,51,46,3,10,36,1,,8,59,8,Amb_Dashboard_2019.11.01_03.10
326,2019-11-01 03:10:00,LMH,51,48,3,11,37,2,,8,59,8,Amb_Dashboard_2019.11.01_03.15
327,2019-11-01 03:15:00,LMH,51,50,3,12,38,2,,8,59,8,Amb_Dashboard_2019.11.01_03.25
328,2019-11-01 03:20:00,LMH,51,52,4,12,40,2,,7,62,8,Amb_Dashboard_2019.11.01_03.30
329,2019-11-01 03:25:00,LMH,51,52,4,12,40,2,,7,62,8,Amb_Dashboard_2019.11.01_03.30
330,2019-11-01 03:30:00,LMH,51,52,4,11,41,2,,6,63,8,Amb_Dashboard_2019.11.01_03.40
331,2019-11-01 03:35:00,LMH,51,52,2,11,41,1,,7,43,7,Amb_Dashboard_2019.11.01_03.45
332,2019-11-01 03:40:00,LMH,51,52,2,11,41,1,,7,43,7,Amb_Dashboard_2019.11.01_03.45
333,2019-11-01 03:45:00,LMH,51,53,2,11,42,0,,8,43,7,Amb_Dashboard_2019.11.01_03.55
334,2019-11-01 03:50:00,LMH,51,53,2,11,42,0,,8,43,7,Amb_Dashboard_2019.11.01_03.55
335,2019-11-01 03:55:00,LMH,51,53,2,11,42,0,,8,43,8,Amb_Dashboard_2019.11.01_04.00
336,2019-11-01 04:00:00,LMH,51,52,2,10,42,0,,8,43,8,Amb_Dashboard_2019.11.01_04.10
337,2019-11-01 04:05:00,LMH,51,52,2,10,42,0,,8,43,8,Amb_Dashboard_2019.11.01_04.10
338,2019-11-01 04:10:00,LMH,51,52,2,10,42,0,,8,43,8,Amb_Dashboard_2019.11.01_04.15
339,2019-11-01 04:15:00,LMH,51,52,2,10,42,0,,7,40,8,Amb_Dashboard_2019.11.01_04.25
340,2019-11-01 04:20:00,LMH,51,52,2,10,42,0,,7,40,8,Amb_Dashboard_2019.11.01_04.25
341,2019-11-01 04:25:00,LMH,51,52,3,10,42,0,,7,40,8,Amb_Dashboard_2019.11.01_04.35
342,2019-11-01 04:30:00,LMH,51,52,3,10,42,0,,7,40,8,Amb_Dashboard_2019.11.01_04.35
343,2019-11-01 04:35:00,LMH,51,53,2,11,42,0,,8,43,8,Amb_Dashboard_2019.11.01_04.40
344,2019-11-01 04:40:00,LMH,51,53,2,11,42,0,,8,43,8,Amb_Dashboard_2019.11.01_04.45
345,2019-11-01 04:45:00,LMH,51,51,2,9,42,0,,6,44,5,Amb_Dashboard_2019.11.01_04.55
346,2019-11-01 04:50:00,LMH,51,51,2,9,42,0,,6,44,5,Amb_Dashboard_2019.11.01_04.55
347,2019-11-01 04:55:00,LMH,51,50,2,9,41,0,,6,44,6,Amb_Dashboard_2019.11.01_05.10
348,2019-11-01 05:00:00,LMH,51,50,2,9,41,0,,6,44,6,Amb_Dashboard_2019.11.01_05.10
349,2019-11-01 05:05:00,LMH,51,49,2,10,39,0,,6,44,6,Amb_Dashboard_2019.11.01_05.25
350,2019-11-01 05:10:00,LMH,51,49,2,10,39,0,,6,44,6,Amb_Dashboard_2019.11.01_05.25
351,2019-11-01 05:15:00,LMH,51,49,2,10,39,0,,6,44,6,Amb_Dashboard_2019.11.01_05.25
352,2019-11-01 05:20:00,LMH,51,49,3,10,39,0,,7,44,7,Amb_Dashboard_2019.11.01_05.30
353,2019-11-01 05:25:00,LMH,51,49,3,10,39,0,,7,44,7,Amb_Dashboard_2019.11.01_05.30
354,2019-11-01 05:30:00,LMH,51,50,3,11,39,1,,7,44,7,Amb_Dashboard_2019.11.01_05.35
355,2019-11-01 05:35:00,LMH,51,51,3,10,41,1,,6,45,6,Amb_Dashboard_2019.11.01_05.45
356,2019-11-01 05:40:00,LMH,51,51,3,10,41,1,,6,45,6,Amb_Dashboard_2019.11.01_05.45
357,2019-11-01 05:45:00,LMH,51,49,2,10,39,0,,7,42,6,Amb_Dashboard_2019.11.01_05.55
358,2019-11-01 05:50:00,LMH,51,49,2,10,39,0,,7,42,6,Amb_Dashboard_2019.11.01_05.55
359,2019-11-01 05:55:00,LMH,51,49,1,11,38,0,,8,44,7,Amb_Dashboard_2019.11.01_06.00
360,2019-11-01 06:00:00,LMH,51,48,0,8,40,0,,9,42,7,Amb_Dashboard_2019.11.01_06.10
361,2019-11-01 06:05:00,LMH,51,49,0,8,41,0,,9,42,7,Amb_Dashboard_2019.11.01_06.15
362,2019-11-01 06:10:00,LMH,51,49,0,8,41,0,,9,42,7,Amb_Dashboard_2019.11.01_06.15
363,2019-11-01 06:15:00,LMH,51,47,0,6,41,0,,9,42,7,Amb_Dashboard_2019.11.01_06.25
364,2019-11-01 06:20:00,LMH,51,47,0,6,41,0,,9,42,7,Amb_Dashboard_2019.11.01_06.30
365,2019-11-01 06:25:00,LMH,51,46,0,6,40,0,,9,42,7,Amb_Dashboard_2019.11.01_06.40
366,2019-11-01 06:30:00,LMH,51,46,0,6,40,0,,9,42,7,Amb_Dashboard_2019.11.01_06.40
367,2019-11-01 06:35:00,LMH,51,46,1,5,41,0,,6,45,5,Amb_Dashboard_2019.11.01_06.45
368,2019-11-01 06:40:00,LMH,51,46,1,5,41,0,,6,45,5,Amb_Dashboard_2019.11.01_06.45
369,2019-11-01 06:45:00,LMH,51,47,1,6,41,0,,6,45,5,Amb_Dashboard_2019.11.01_06.55
370,2019-11-01 06:50:00,LMH,51,47,1,6,41,0,,6,45,5,Amb_Dashboard_2019.11.01_06.55
371,2019-11-01 06:55:00,LMH,51,46,1,6,40,0,,6,45,5,Amb_Dashboard_2019.11.01_07.00
372,2019-11-01 07:00:00,LMH,51,47,2,7,40,0,,6,45,5,Amb_Dashboard_2019.11.01_07.10
373,2019-11-01 07:05:00,LMH,51,46,2,6,40,0,,6,45,5,Amb_Dashboard_2019.11.01_07.25
374,2019-11-01 07:10:00,LMH,51,46,2,6,40,0,,6,45,5,Amb_Dashboard_2019.11.01_07.25
375,2019-11-01 07:15:00,LMH,51,46,2,6,40,0,,6,45,5,Amb_Dashboard_2019.11.01_07.25
376,2019-11-01 07:20:00,LMH,51,48,1,7,41,0,,6,45,5,Amb_Dashboard_2019.11.01_07.35
377,2019-11-01 07:25:00,LMH,51,48,1,7,41,0,,6,45,5,Amb_Dashboard_2019.11.01_07.35
378,2019-11-01 07:30:00,LMH,51,48,1,7,41,0,,6,45,5,Amb_Dashboard_2019.11.01_07.35
379,2019-11-01 07:35:00,LMH,51,48,4,8,40,0,,8,9,4,Amb_Dashboard_2019.11.01_07.40
380,2019-11-01 07:40:00,LMH,51,48,4,9,39,0,,8,9,4,Amb_Dashboard_2019.11.01_07.45
381,2019-11-01 07:45:00,LMH,51,49,5,7,42,0,,8,9,4,Amb_Dashboard_2019.11.01_07.55
382,2019-11-01 07:50:00,LMH,51,49,5,7,42,0,,8,9,4,Amb_Dashboard_2019.11.01_07.55
383,2019-11-01 07:55:00,LMH,51,49,5,6,43,0,,7,2,4,Amb_Dashboard_2019.11.01_08.00
384,2019-11-01 08:00:00,LMH,51,50,5,6,44,0,,7,2,4,Amb_Dashboard_2019.11.01_08.10
385,2019-11-01 08:05:00,LMH,51,50,5,6,44,0,,7,2,4,Amb_Dashboard_2019.11.01_08.10
386,2019-11-01 08:10:00,LMH,51,50,4,4,46,0,,7,2,3,Amb_Dashboard_2019.11.01_08.15
387,2019-11-01 08:15:00,LMH,51,51,3,3,48,0,,7,20,4,Amb_Dashboard_2019.11.01_08.25
388,2019-11-01 08:20:00,LMH,51,50,2,3,47,0,,8,20,5,Amb_Dashboard_2019.11.01_08.30
389,2019-11-01 08:25:00,LMH,51,53,2,7,46,1,,9,38,6,Amb_Dashboard_2019.11.01_08.45
390,2019-11-01 08:30:00,LMH,51,53,2,7,46,1,,9,38,6,Amb_Dashboard_2019.11.01_08.45
391,2019-11-01 08:35:00,LMH,51,53,2,7,46,1,,9,38,6,Amb_Dashboard_2019.11.01_08.45
392,2019-11-01 08:40:00,LMH,51,53,2,7,46,1,,9,38,6,Amb_Dashboard_2019.11.01_08.45
393,2019-11-01 08:45:00,LMH,51,54,2,9,45,1,,8,40,6,Amb_Dashboard_2019.11.01_08.55
394,2019-11-01 08:50:00,LMH,51,54,2,9,45,1,,8,40,6,Amb_Dashboard_2019.11.01_08.55
395,2019-11-01 08:55:00,LMH,51,54,2,7,47,1,,7,38,5,Amb_Dashboard_2019.11.01_09.00
396,2019-11-01 09:00:00,LMH,51,57,1,7,50,1,,7,35,5,Amb_Dashboard_2019.11.01_09.10
397,2019-11-01 09:05:00,LMH,51,57,1,7,50,1,,7,35,5,Amb_Dashboard_2019.11.01_09.10
398,2019-11-01 09:10:00,LMH,51,57,3,5,52,1,,7,35,5,Amb_Dashboard_2019.11.01_09.15
399,2019-11-01 09:15:00,LMH,51,57,2,5,52,1,,8,36,5,Amb_Dashboard_2019.11.01_09.25
400,2019-11-01 09:20:00,LMH,51,56,2,5,51,0,,8,36,5,Amb_Dashboard_2019.11.01_09.30
401,2019-11-01 09:25:00,LMH,51,56,2,5,51,0,,8,36,5,Amb_Dashboard_2019.11.01_09.30
402,2019-11-01 09:30:00,LMH,51,56,2,5,51,0,,8,36,5,Amb_Dashboard_2019.11.01_09.35
403,2019-11-01 09:35:00,LMH,51,56,3,5,51,0,,8,36,5,Amb_Dashboard_2019.11.01_09.40
404,2019-11-01 09:40:00,LMH,51,56,3,5,51,0,,8,36,5,Amb_Dashboard_2019.11.01_09.45
405,2019-11-01 09:45:00,LMH,51,56,4,5,51,0,,9,26,5,Amb_Dashboard_2019.11.01_09.55
406,2019-11-01 09:50:00,LMH,51,56,4,5,51,0,,9,26,5,Amb_Dashboard_2019.11.01_09.55
407,2019-11-01 09:55:00,LMH,51,54,5,3,51,0,,9,26,6,Amb_Dashboard_2019.11.01_10.00
408,2019-11-01 10:00:00,LMH,51,59,5,7,52,0,,9,26,6,Amb_Dashboard_2019.11.01_10.10
409,2019-11-01 10:05:00,LMH,51,59,5,7,52,0,,9,26,6,Amb_Dashboard_2019.11.01_10.10
410,2019-11-01 10:10:00,LMH,51,60,7,8,52,0,,8,28,7,Amb_Dashboard_2019.11.01_10.15
411,2019-11-01 10:15:00,LMH,51,60,5,10,50,2,,10,30,7,Amb_Dashboard_2019.11.01_10.25
412,2019-11-01 10:20:00,LMH,51,60,5,10,50,2,,10,30,7,Amb_Dashboard_2019.11.01_10.25
413,2019-11-01 10:25:00,LMH,51,59,4,7,52,2,,10,30,7,Amb_Dashboard_2019.11.01_10.40
414,2019-11-01 10:30:00,LMH,51,59,4,7,52,2,,10,30,7,Amb_Dashboard_2019.11.01_10.40
415,2019-11-01 10:35:00,LMH,51,59,4,7,52,2,,10,30,7,Amb_Dashboard_2019.11.01_10.40
416,2019-11-01 10:40:00,LMH,51,60,4,8,52,1,,12,36,8,Amb_Dashboard_2019.11.01_10.45
417,2019-11-01 10:45:00,LMH,51,58,5,7,51,1,,12,36,8,Amb_Dashboard_2019.11.01_10.55
418,2019-11-01 10:50:00,LMH,51,58,5,7,51,1,,12,36,8,Amb_Dashboard_2019.11.01_10.55
419,2019-11-01 10:55:00,LMH,51,58,5,7,51,1,,12,36,8,Amb_Dashboard_2019.11.01_11.00
420,2019-11-01 11:00:00,LMH,51,60,7,6,54,2,,12,36,10,Amb_Dashboard_2019.11.01_11.10
421,2019-11-01 11:05:00,LMH,51,60,7,6,54,2,,12,36,10,Amb_Dashboard_2019.11.01_11.10
422,2019-11-01 11:10:00,LMH,51,60,8,5,55,2,,11,35,9,Amb_Dashboard_2019.11.01_11.15
423,2019-11-01 11:15:00,LMH,51,61,8,7,54,2,,10,32,8,Amb_Dashboard_2019.11.01_11.25
424,2019-11-01 11:20:00,LMH,51,62,6,10,52,2,,10,31,7,Amb_Dashboard_2019.11.01_11.30
425,2019-11-01 11:25:00,LMH,51,62,6,10,52,2,,10,31,7,Amb_Dashboard_2019.11.01_11.30
426,2019-11-01 11:30:00,LMH,51,61,6,8,53,2,,10,31,7,Amb_Dashboard_2019.11.01_11.35
427,2019-11-01 11:35:00,LMH,51,61,6,8,53,2,,11,32,6,Amb_Dashboard_2019.11.01_11.40
428,2019-11-01 11:40:00,LMH,51,62,6,9,53,2,,11,32,7,Amb_Dashboard_2019.11.01_11.45
429,2019-11-01 11:45:00,LMH,51,62,6,9,53,2,,12,33,9,Amb_Dashboard_2019.11.01_11.55
430,2019-11-01 11:50:00,LMH,51,64,7,11,53,2,,11,35,9,Amb_Dashboard_2019.11.01_12.00
431,2019-11-01 11:55:00,LMH,51,64,7,11,53,2,,11,35,9,Amb_Dashboard_2019.11.01_12.00
432,2019-11-01 12:00:00,LMH,51,64,9,13,51,2,,13,34,9,Amb_Dashboard_2019.11.01_12.10
433,2019-11-01 12:05:00,LMH,51,64,9,13,51,2,,13,34,9,Amb_Dashboard_2019.11.01_12.10
434,2019-11-01 12:10:00,LMH,51,65,9,14,51,1,,13,34,9,Amb_Dashboard_2019.11.01_12.15
435,2019-11-01 12:15:00,LMH,51,68,8,17,51,1,,13,35,9,Amb_Dashboard_2019.11.01_12.25
436,2019-11-01 12:20:00,LMH,51,67,8,16,51,1,,13,35,9,Amb_Dashboard_2019.11.01_12.30
437,2019-11-01 12:25:00,LMH,51,71,10,17,54,2,,14,34,12,Amb_Dashboard_2019.11.01_12.45
438,2019-11-01 12:30:00,LMH,51,71,10,17,54,2,,14,34,12,Amb_Dashboard_2019.11.01_12.45
439,2019-11-01 12:35:00,LMH,51,71,10,17,54,2,,14,34,12,Amb_Dashboard_2019.11.01_12.45
440,2019-11-01 12:40:00,LMH,51,71,10,17,54,2,,14,34,12,Amb_Dashboard_2019.11.01_12.45
441,2019-11-01 12:45:00,LMH,51,73,8,20,53,3,,18,32,12,Amb_Dashboard_2019.11.01_12.55
442,2019-11-01 12:50:00,LMH,51,73,8,20,53,3,,18,32,12,Amb_Dashboard_2019.11.01_12.55
443,2019-11-01 12:55:00,LMH,51,73,11,20,53,3,,18,32,12,Amb_Dashboard_2019.11.01_13.00
444,2019-11-01 13:00:00,LMH,51,71,9,17,54,3,,19,32,13,Amb_Dashboard_2019.11.01_13.10
445,2019-11-01 13:05:00,LMH,51,71,9,17,54,3,,19,32,13,Amb_Dashboard_2019.11.01_13.10
446,2019-11-01 13:10:00,LMH,51,72,11,16,56,3,,19,32,14,Amb_Dashboard_2019.11.01_13.15
447,2019-11-01 13:15:00,LMH,51,73,12,17,56,2,,18,32,13,Amb_Dashboard_2019.11.01_13.25
448,2019-11-01 13:20:00,LMH,51,73,12,17,56,2,,18,32,13,Amb_Dashboard_2019.11.01_13.25
449,2019-11-01 13:25:00,LMH,51,72,12,18,54,2,,16,33,13,Amb_Dashboard_2019.11.01_13.30
450,2019-11-01 13:30:00,LMH,51,76,10,22,54,2,,16,33,13,Amb_Dashboard_2019.11.01_13.35
451,2019-11-01 13:35:00,LMH,51,73,10,21,52,2,,16,38,16,Amb_Dashboard_2019.11.01_13.40
452,2019-11-01 13:40:00,LMH,51,73,10,23,50,3,,16,38,16,Amb_Dashboard_2019.11.01_13.45
453,2019-11-01 13:45:00,LMH,51,72,7,24,48,2,,18,39,17,Amb_Dashboard_2019.11.01_13.55
454,2019-11-01 13:50:00,LMH,51,72,7,24,48,2,,18,39,17,Amb_Dashboard_2019.11.01_13.55
455,2019-11-01 13:55:00,LMH,51,74,7,25,49,2,,18,39,18,Amb_Dashboard_2019.11.01_14.00
456,2019-11-01 14:00:00,LMH,51,75,7,26,49,2,,18,39,19,Amb_Dashboard_2019.11.01_14.10
457,2019-11-01 14:05:00,LMH,51,74,4,23,51,2,,21,41,20,Amb_Dashboard_2019.11.01_14.15
458,2019-11-01 14:10:00,LMH,51,74,4,23,51,2,,21,41,20,Amb_Dashboard_2019.11.01_14.15
459,2019-11-01 14:15:00,LMH,51,74,3,23,51,2,,20,43,20,Amb_Dashboard_2019.11.01_14.25
460,2019-11-01 14:20:00,LMH,51,75,3,23,52,3,,19,42,20,Amb_Dashboard_2019.11.01_14.30
461,2019-11-01 14:25:00,LMH,51,74,3,21,53,3,,19,42,20,Amb_Dashboard_2019.11.01_14.35
462,2019-11-01 14:30:00,LMH,51,74,3,21,53,3,,19,42,20,Amb_Dashboard_2019.11.01_14.35
463,2019-11-01 14:35:00,LMH,51,74,4,21,53,3,,19,43,19,Amb_Dashboard_2019.11.01_14.40
464,2019-11-01 14:40:00,LMH,51,74,3,22,52,1,,20,44,19,Amb_Dashboard_2019.11.01_14.45
465,2019-11-01 14:45:00,LMH,51,73,3,21,52,1,,19,44,18,Amb_Dashboard_2019.11.01_14.55
466,2019-11-01 14:50:00,LMH,51,73,3,21,52,1,,19,44,18,Amb_Dashboard_2019.11.01_14.55
467,2019-11-01 14:55:00,LMH,51,74,3,22,52,1,,18,44,17,Amb_Dashboard_2019.11.01_15.00
468,2019-11-01 15:00:00,LMH,51,74,2,23,51,1,,18,45,17,Amb_Dashboard_2019.11.01_15.10
469,2019-11-01 15:05:00,LMH,51,74,2,23,51,1,,18,45,17,Amb_Dashboard_2019.11.01_15.10
470,2019-11-01 15:10:00,LMH,51,75,2,23,52,1,,18,45,17,Amb_Dashboard_2019.11.01_15.15
471,2019-11-01 15:15:00,LMH,51,75,3,18,57,2,,16,45,17,Amb_Dashboard_2019.11.01_15.25
